Date,Price,Open,High,Low,Volume,Chg%
26-Apr-17,"2,387.45","2,388.98","2,398.16","2,386.76",0,-0.05%
25-Apr-17,"2,388.61","2,381.51","2,392.48","2,381.15",0,0.61%
24-Apr-17,"2,374.15","2,370.33","2,376.98","2,369.19",0,1.08%
21-Apr-17,"2,348.69","2,354.74","2,356.18","2,344.51",0,-0.30%
20-Apr-17,"2,355.84","2,342.69","2,361.37","2,340.91",0,0.76%
19-Apr-17,"2,338.17","2,346.79","2,352.63","2,335.05",0,-0.17%
18-Apr-17,"2,342.19","2,342.53","2,348.35","2,334.54",0,-0.29%
17-Apr-17,"2,349.01","2,332.62","2,349.14","2,332.51",0,0.86%
13-Apr-17,"2,328.95","2,341.98","2,348.26","2,328.95",0,-0.68%
12-Apr-17,"2,344.93","2,352.15","2,352.72","2,341.18",0,-0.38%
11-Apr-17,"2,353.78","2,353.92","2,355.22","2,337.25",0,-0.14%
10-Apr-17,"2,357.16","2,357.16","2,366.37","2,351.50",0,0.07%
7-Apr-17,"2,355.54","2,356.59","2,363.76","2,350.74",0,-0.08%
6-Apr-17,"2,357.49","2,353.79","2,364.16","2,348.90",0,0.19%
5-Apr-17,"2,352.95","2,366.59","2,378.36","2,350.52",0,-0.31%
4-Apr-17,"2,360.16","2,354.76","2,360.53","2,350.72",0,0.06%
3-Apr-17,"2,358.84","2,362.34","2,365.87","2,344.73",0,-0.16%
31-Mar-17,"2,362.72","2,364.82","2,370.35","2,362.60",0,-0.23%
30-Mar-17,"2,368.06","2,361.31","2,370.42","2,358.58",0,0.29%
29-Mar-17,"2,361.13","2,356.54","2,363.36","2,352.94",0,0.11%
28-Mar-17,"2,358.57","2,339.79","2,363.78","2,337.63",0,0.73%
27-Mar-17,"2,341.59","2,329.11","2,344.90","2,322.25",0,-0.10%
24-Mar-17,"2,343.98","2,350.42","2,356.22","2,335.74",0,-0.08%
23-Mar-17,"2,345.96","2,345.97","2,358.92","2,342.13",0,-0.11%
22-Mar-17,"2,348.45","2,343.00","2,351.81","2,336.45",0,0.19%
21-Mar-17,"2,344.02","2,379.32","2,381.93","2,341.90",0,-1.24%
20-Mar-17,"2,373.47","2,378.24","2,379.55","2,369.66",0,-0.20%
17-Mar-17,"2,378.25","2,383.71","2,385.71","2,377.64",0,-0.13%
16-Mar-17,"2,381.38","2,387.71","2,388.10","2,377.18",0,-0.16%
15-Mar-17,"2,385.26","2,370.34","2,390.01","2,368.94",0,0.84%
14-Mar-17,"2,365.45","2,368.55","2,368.55","2,358.18",0,-0.34%
13-Mar-17,"2,373.47","2,371.56","2,374.42","2,368.52",0,0.04%
10-Mar-17,"2,372.60","2,372.52","2,376.86","2,363.04",0,0.33%
9-Mar-17,"2,364.87","2,363.49","2,369.08","2,354.54",0,0.08%
8-Mar-17,"2,362.98","2,369.81","2,373.09","2,361.01",0,-0.23%
7-Mar-17,"2,368.39","2,370.74","2,375.12","2,365.51",0,-0.29%
6-Mar-17,"2,375.31","2,375.23","2,378.80","2,367.98",0,-0.33%
3-Mar-17,"2,383.12","2,380.92","2,383.89","2,375.39",0,0.05%
2-Mar-17,"2,381.92","2,394.75","2,394.75","2,380.17",0,-0.59%
1-Mar-17,"2,395.96","2,380.13","2,400.98","2,380.13",0,1.37%
28-Feb-17,"2,363.64","2,366.08","2,367.79","2,358.96",0,-0.26%
27-Feb-17,"2,369.75","2,365.23","2,371.54","2,361.87",0,0.10%
24-Feb-17,"2,367.34","2,355.73","2,367.34","2,352.87",0,0.15%
23-Feb-17,"2,363.81","2,367.50","2,368.26","2,355.09",0,0.04%
22-Feb-17,"2,362.82","2,361.11","2,365.13","2,358.34",0,-0.11%
21-Feb-17,"2,365.38","2,354.91","2,366.71","2,354.91",0,0.60%
17-Feb-17,"2,351.16","2,343.01","2,351.16","2,339.58",0,0.17%
16-Feb-17,"2,347.22","2,349.64","2,351.31","2,338.87",0,-0.09%
15-Feb-17,"2,349.25","2,335.58","2,351.30","2,334.81",0,0.50%
14-Feb-17,"2,337.58","2,326.12","2,337.58","2,322.17",0,0.40%
13-Feb-17,"2,328.25","2,321.72","2,331.58","2,321.42",0,0.52%
10-Feb-17,"2,316.10","2,312.27","2,319.23","2,311.10",0,0.36%
9-Feb-17,"2,307.87","2,296.70","2,311.08","2,296.61",0,0.58%
8-Feb-17,"2,294.67","2,289.55","2,295.91","2,285.38",0,0.07%
7-Feb-17,"2,293.08","2,295.87","2,299.40","2,290.16",0,0.02%
6-Feb-17,"2,292.56","2,294.28","2,296.18","2,288.57",0,-0.21%
3-Feb-17,"2,297.42","2,288.54","2,298.31","2,287.88",0,0.73%
2-Feb-17,"2,280.85","2,276.69","2,283.97","2,271.65",0,0.06%
1-Feb-17,"2,279.55","2,285.59","2,289.14","2,272.44",0,0.03%
31-Jan-17,"2,278.87","2,274.02","2,279.09","2,267.21",0,-0.09%
30-Jan-17,"2,280.90","2,286.01","2,286.01","2,268.04",0,-0.60%
27-Jan-17,"2,294.69","2,299.02","2,299.02","2,291.62",0,-0.09%
26-Jan-17,"2,296.68","2,298.63","2,300.99","2,294.08",0,-0.07%
25-Jan-17,"2,298.37","2,288.88","2,299.55","2,288.88",0,0.80%
24-Jan-17,"2,280.07","2,267.88","2,284.63","2,266.68",0,0.66%
23-Jan-17,"2,265.20","2,267.78","2,271.78","2,257.02",0,-0.27%
20-Jan-17,"2,271.31","2,269.96","2,276.96","2,265.01",0,0.34%
19-Jan-17,"2,263.69","2,271.90","2,274.33","2,258.41",0,-0.36%
18-Jan-17,"2,271.89","2,269.14","2,272.01","2,263.35",0,0.18%
17-Jan-17,"2,267.89","2,269.14","2,272.08","2,262.81",0,-0.30%
13-Jan-17,"2,274.64","2,272.74","2,278.68","2,271.51",0,0.18%
12-Jan-17,"2,270.44","2,271.14","2,271.78","2,254.25",0,-0.21%
11-Jan-17,"2,275.32","2,268.60","2,275.32","2,260.83",0,0.28%
10-Jan-17,"2,268.90","2,269.72","2,279.27","2,265.27",0,0.00%
9-Jan-17,"2,268.90","2,273.59","2,275.49","2,268.90",0,-0.35%
6-Jan-17,"2,276.98","2,271.14","2,282.10","2,264.06",0,0.35%
5-Jan-17,"2,269.00","2,268.18","2,271.50","2,260.45",0,-0.08%
4-Jan-17,"2,270.75","2,261.60","2,272.82","2,261.60",0,0.57%
3-Jan-17,"2,257.83","2,251.57","2,263.88","2,245.13",0,0.85%
30-Dec-16,"2,238.83","2,251.61","2,253.58","2,233.62",0,-0.46%
29-Dec-16,"2,249.26","2,249.50","2,254.51","2,244.56",0,-0.03%
28-Dec-16,"2,249.92","2,270.23","2,271.31","2,249.11",0,-0.84%
27-Dec-16,"2,268.88","2,266.23","2,273.82","2,266.15",0,0.22%
23-Dec-16,"2,263.79","2,260.25","2,263.79","2,258.84",0,0.13%
22-Dec-16,"2,260.96","2,262.93","2,263.18","2,256.08",0,-0.19%
21-Dec-16,"2,265.18","2,270.54","2,271.23","2,265.15",0,-0.25%
20-Dec-16,"2,270.76","2,266.50","2,272.56","2,266.14",0,0.36%
