date,RH,,
25-Jun-21,19250,,
28-Jun-21,19500,,
29-Jun-21,20100,,
30-Jun-21,20100,,
1-Jul-21,19900,,
2-Jul-21,19000,,
5-Jul-21,19000,,
6-Jul-21,18900,,
7-Jul-21,18700,,
8-Jul-21,18000,,
9-Jul-21,17500,,
12-Jul-21,17900,,
13-Jul-21,19300,,
14-Jul-21,19700,,
15-Jul-21,19700,,
16-Jul-21,19700,,
19-Jul-21,19100,,
20-Jul-21,18700,,
21-Jul-21,18700,,
22-Jul-21,18700,,
23-Jul-21,18400,,
26-Jul-21,18400,,
27-Jul-21,18400,,
28-Jul-21,18400,,
29-Jul-21,18400,,
30-Jul-21,18400,,
2-Aug-21,18500,,
3-Aug-21,18900,,
4-Aug-21,19000,,
5-Aug-21,19000,,
6-Aug-21,19000,,
9-Aug-21,19000,,
10-Aug-21,19000,,
11-Aug-21,19000,,
12-Aug-21,19000,,
13-Aug-21,19000,,
16-Aug-21,19000,,
17-Aug-21,19000,,
18-Aug-21,19000,,
19-Aug-21,19000,,
20-Aug-21,18300,,
23-Aug-21,17500,,
24-Aug-21,17000,,
25-Aug-21,17100,,
26-Aug-21,17300,,
27-Aug-21,17400,,
31-Aug-21,17600,,
1-Sep-21,17600,,
2-Sep-21,17200,,
3-Sep-21,17000,,
6-Sep-21,17000,,
7-Sep-21,17000,,
8-Sep-21,16850,,
9-Sep-21,16250,,
10-Sep-21,15700,,
13-Sep-21,15250,,
14-Sep-21,13600,,
15-Sep-21,11500,,
16-Sep-21,11250,,
17-Sep-21,12350,,
20-Sep-21,12600,,
21-Sep-21,13150,,
22-Sep-21,13400,,
23-Sep-21,13700,,
24-Sep-21,14400,,
27-Sep-21,14500,,
28-Sep-21,14500,,
29-Sep-21,14300,,
30-Sep-21,13700,,
1-Oct-21,13400,,
4-Oct-21,13400,,
5-Oct-21,13400,,
6-Oct-21,13700,,
7-Oct-21,14300,,
8-Oct-21,14300,,
11-Oct-21,13800,,
12-Oct-21,13800,,
13-Oct-21,13800,,
14-Oct-21,13800,,
15-Oct-21,14100,,
18-Oct-21,14200,,
19-Oct-21,14000,,
20-Oct-21,14000,,
21-Oct-21,14000,,
22-Oct-21,14000,,
25-Oct-21,14000,,
26-Oct-21,14100,,
27-Oct-21,14100,,
28-Oct-21,14100,,
29-Oct-21,14100,,
1-Nov-21,14100,,
2-Nov-21,14100,,
3-Nov-21,14100,,
4-Nov-21,14100,,
5-Nov-21,14100,,
8-Nov-21,14350,,
9-Nov-21,14350,,
10-Nov-21,14350,,
11-Nov-21,14350,,
12-Nov-21,14350,,
15-Nov-21,14350,,
16-Nov-21,14350,,
17-Nov-21,14350,,
18-Nov-21,14350,,
19-Nov-21,14350,,
22-Nov-21,14350,,
23-Nov-21,14200,,
24-Nov-21,13850,,
25-Nov-21,13750,,
26-Nov-21,13700,,
